statement,label,extracted_statement_ids,extracted_statement_texts
(11 + 36) - 32 = 15,True,"[128000, 128011, 7, 806, 489, 220, 1927, 8, 482, 220, 843, 284, 220, 868, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(11 + 36) - 32 = 15<｜Assistant｜><think>
"
(26 - 46) - 27 = -46,False,"[128000, 128011, 7, 1627, 482, 220, 2790, 8, 482, 220, 1544, 284, 482, 2790, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(26 - 46) - 27 = -46<｜Assistant｜><think>
"
(42 * 27) * 1 = 1137,False,"[128000, 128011, 7, 2983, 353, 220, 1544, 8, 353, 220, 16, 284, 220, 8190, 22, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(42 * 27) * 1 = 1137<｜Assistant｜><think>
"
(24 + 14) - 45 = -7,True,"[128000, 128011, 7, 1187, 489, 220, 975, 8, 482, 220, 1774, 284, 482, 22, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(24 + 14) - 45 = -7<｜Assistant｜><think>
"
(15 + 39) * 38 = 2056,False,"[128000, 128011, 7, 868, 489, 220, 2137, 8, 353, 220, 1987, 284, 220, 10866, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(15 + 39) * 38 = 2056<｜Assistant｜><think>
"
(4 - 41) - 47 = -84,True,"[128000, 128011, 7, 19, 482, 220, 3174, 8, 482, 220, 2618, 284, 482, 5833, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(4 - 41) - 47 = -84<｜Assistant｜><think>
"
(4 + 17) * 38 = 798,True,"[128000, 128011, 7, 19, 489, 220, 1114, 8, 353, 220, 1987, 284, 220, 26519, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(4 + 17) * 38 = 798<｜Assistant｜><think>
"
(8 - 1) * 34 = 239,False,"[128000, 128011, 7, 23, 482, 220, 16, 8, 353, 220, 1958, 284, 220, 14815, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(8 - 1) * 34 = 239<｜Assistant｜><think>
"
(2 * 20) - 45 = -5,True,"[128000, 128011, 7, 17, 353, 220, 508, 8, 482, 220, 1774, 284, 482, 20, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(2 * 20) - 45 = -5<｜Assistant｜><think>
"
(11 * 22) + 13 = 253,False,"[128000, 128011, 7, 806, 353, 220, 1313, 8, 489, 220, 1032, 284, 220, 14022, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(11 * 22) + 13 = 253<｜Assistant｜><think>
"
(42 * 10) / 5 = 87,False,"[128000, 128011, 7, 2983, 353, 220, 605, 8, 611, 220, 20, 284, 220, 4044, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(42 * 10) / 5 = 87<｜Assistant｜><think>
"
(48 / 16) - 17 = -11,False,"[128000, 128011, 7, 2166, 611, 220, 845, 8, 482, 220, 1114, 284, 482, 806, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(48 / 16) - 17 = -11<｜Assistant｜><think>
"
(31 + 9) - 7 = 36,False,"[128000, 128011, 7, 2148, 489, 220, 24, 8, 482, 220, 22, 284, 220, 1927, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(31 + 9) - 7 = 36<｜Assistant｜><think>
"
(19 - 13) + 32 = 42,False,"[128000, 128011, 7, 777, 482, 220, 1032, 8, 489, 220, 843, 284, 220, 2983, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(19 - 13) + 32 = 42<｜Assistant｜><think>
"
(50 * 3) + 13 = 163,True,"[128000, 128011, 7, 1135, 353, 220, 18, 8, 489, 220, 1032, 284, 220, 9892, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(50 * 3) + 13 = 163<｜Assistant｜><think>
"
(18 * 11) * 50 = 9900,True,"[128000, 128011, 7, 972, 353, 220, 806, 8, 353, 220, 1135, 284, 220, 19146, 15, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(18 * 11) * 50 = 9900<｜Assistant｜><think>
"
(50 + 9) - 44 = 12,False,"[128000, 128011, 7, 1135, 489, 220, 24, 8, 482, 220, 2096, 284, 220, 717, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(50 + 9) - 44 = 12<｜Assistant｜><think>
"
(6 - 22) + 37 = 21,True,"[128000, 128011, 7, 21, 482, 220, 1313, 8, 489, 220, 1806, 284, 220, 1691, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(6 - 22) + 37 = 21<｜Assistant｜><think>
"
(20 + 39) - 31 = 28,True,"[128000, 128011, 7, 508, 489, 220, 2137, 8, 482, 220, 2148, 284, 220, 1591, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(20 + 39) - 31 = 28<｜Assistant｜><think>
"
(5 + 45) * 24 = 1200,True,"[128000, 128011, 7, 20, 489, 220, 1774, 8, 353, 220, 1187, 284, 220, 4364, 15, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(5 + 45) * 24 = 1200<｜Assistant｜><think>
"
(15 - 14) * 38 = 38,True,"[128000, 128011, 7, 868, 482, 220, 975, 8, 353, 220, 1987, 284, 220, 1987, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(15 - 14) * 38 = 38<｜Assistant｜><think>
"
(24 / 3) - 37 = -32,False,"[128000, 128011, 7, 1187, 611, 220, 18, 8, 482, 220, 1806, 284, 482, 843, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(24 / 3) - 37 = -32<｜Assistant｜><think>
"
(20 + 41) + 33 = 93,False,"[128000, 128011, 7, 508, 489, 220, 3174, 8, 489, 220, 1644, 284, 220, 6365, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(20 + 41) + 33 = 93<｜Assistant｜><think>
"
(19 - 26) - 36 = -43,True,"[128000, 128011, 7, 777, 482, 220, 1627, 8, 482, 220, 1927, 284, 482, 3391, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(19 - 26) - 36 = -43<｜Assistant｜><think>
"
(45 * 44) + 34 = 2009,False,"[128000, 128011, 7, 1774, 353, 220, 2096, 8, 489, 220, 1958, 284, 220, 1049, 24, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(45 * 44) + 34 = 2009<｜Assistant｜><think>
"
(1 - 2) * 2 = -4,False,"[128000, 128011, 7, 16, 482, 220, 17, 8, 353, 220, 17, 284, 482, 19, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(1 - 2) * 2 = -4<｜Assistant｜><think>
"
(10 * 11) * 3 = 331,False,"[128000, 128011, 7, 605, 353, 220, 806, 8, 353, 220, 18, 284, 220, 16707, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(10 * 11) * 3 = 331<｜Assistant｜><think>
"
(6 + 38) + 49 = 93,True,"[128000, 128011, 7, 21, 489, 220, 1987, 8, 489, 220, 2491, 284, 220, 6365, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(6 + 38) + 49 = 93<｜Assistant｜><think>
"
(41 * 30) * 12 = 14760,True,"[128000, 128011, 7, 3174, 353, 220, 966, 8, 353, 220, 717, 284, 220, 10288, 1399, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(41 * 30) * 12 = 14760<｜Assistant｜><think>
"
(46 - 8) - 43 = -1,False,"[128000, 128011, 7, 2790, 482, 220, 23, 8, 482, 220, 3391, 284, 482, 16, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(46 - 8) - 43 = -1<｜Assistant｜><think>
"
(49 - 3) + 44 = 90,True,"[128000, 128011, 7, 2491, 482, 220, 18, 8, 489, 220, 2096, 284, 220, 1954, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(49 - 3) + 44 = 90<｜Assistant｜><think>
"
(40 - 25) - 10 = 0,False,"[128000, 128011, 7, 1272, 482, 220, 914, 8, 482, 220, 605, 284, 220, 15, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(40 - 25) - 10 = 0<｜Assistant｜><think>
"
(32 + 36) * 5 = 342,False,"[128000, 128011, 7, 843, 489, 220, 1927, 8, 353, 220, 20, 284, 220, 17590, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(32 + 36) * 5 = 342<｜Assistant｜><think>
"
(29 * 17) + 46 = 542,False,"[128000, 128011, 7, 1682, 353, 220, 1114, 8, 489, 220, 2790, 284, 220, 21791, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(29 * 17) + 46 = 542<｜Assistant｜><think>
"
(8 + 48) * 49 = 2744,True,"[128000, 128011, 7, 23, 489, 220, 2166, 8, 353, 220, 2491, 284, 220, 16590, 19, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(8 + 48) * 49 = 2744<｜Assistant｜><think>
"
(29 + 27) * 42 = 2347,False,"[128000, 128011, 7, 1682, 489, 220, 1544, 8, 353, 220, 2983, 284, 220, 11727, 22, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(29 + 27) * 42 = 2347<｜Assistant｜><think>
"
(20 + 1) * 49 = 1031,False,"[128000, 128011, 7, 508, 489, 220, 16, 8, 353, 220, 2491, 284, 220, 6889, 16, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(20 + 1) * 49 = 1031<｜Assistant｜><think>
"
(49 * 39) - 18 = 1897,False,"[128000, 128011, 7, 2491, 353, 220, 2137, 8, 482, 220, 972, 284, 220, 9378, 22, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(49 * 39) - 18 = 1897<｜Assistant｜><think>
"
(28 - 31) * 36 = -108,True,"[128000, 128011, 7, 1591, 482, 220, 2148, 8, 353, 220, 1927, 284, 482, 6640, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(28 - 31) * 36 = -108<｜Assistant｜><think>
"
(24 * 37) - 4 = 884,True,"[128000, 128011, 7, 1187, 353, 220, 1806, 8, 482, 220, 19, 284, 220, 25962, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(24 * 37) - 4 = 884<｜Assistant｜><think>
"
(29 + 9) - 11 = 31,False,"[128000, 128011, 7, 1682, 489, 220, 24, 8, 482, 220, 806, 284, 220, 2148, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(29 + 9) - 11 = 31<｜Assistant｜><think>
"
(12 + 37) - 43 = 4,False,"[128000, 128011, 7, 717, 489, 220, 1806, 8, 482, 220, 3391, 284, 220, 19, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(12 + 37) - 43 = 4<｜Assistant｜><think>
"
(38 + 5) + 43 = 86,True,"[128000, 128011, 7, 1987, 489, 220, 20, 8, 489, 220, 3391, 284, 220, 4218, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(38 + 5) + 43 = 86<｜Assistant｜><think>
"
(7 - 8) * 25 = -25,True,"[128000, 128011, 7, 22, 482, 220, 23, 8, 353, 220, 914, 284, 482, 914, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(7 - 8) * 25 = -25<｜Assistant｜><think>
"
(3 * 39) * 32 = 3744,True,"[128000, 128011, 7, 18, 353, 220, 2137, 8, 353, 220, 843, 284, 220, 18265, 19, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(3 * 39) * 32 = 3744<｜Assistant｜><think>
"
(38 - 46) - 13 = -20,False,"[128000, 128011, 7, 1987, 482, 220, 2790, 8, 482, 220, 1032, 284, 482, 508, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(38 - 46) - 13 = -20<｜Assistant｜><think>
"
(49 * 13) + 41 = 676,False,"[128000, 128011, 7, 2491, 353, 220, 1032, 8, 489, 220, 3174, 284, 220, 24187, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(49 * 13) + 41 = 676<｜Assistant｜><think>
"
(29 * 17) + 46 = 539,True,"[128000, 128011, 7, 1682, 353, 220, 1114, 8, 489, 220, 2790, 284, 220, 23033, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(29 * 17) + 46 = 539<｜Assistant｜><think>
"
(19 + 12) - 17 = 14,True,"[128000, 128011, 7, 777, 489, 220, 717, 8, 482, 220, 1114, 284, 220, 975, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(19 + 12) - 17 = 14<｜Assistant｜><think>
"
(26 - 3) + 38 = 59,False,"[128000, 128011, 7, 1627, 482, 220, 18, 8, 489, 220, 1987, 284, 220, 2946, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(26 - 3) + 38 = 59<｜Assistant｜><think>
"
(25 * 15) * 31 = 11625,True,"[128000, 128011, 7, 914, 353, 220, 868, 8, 353, 220, 2148, 284, 220, 8027, 914, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(25 * 15) * 31 = 11625<｜Assistant｜><think>
"
(36 + 27) + 18 = 78,False,"[128000, 128011, 7, 1927, 489, 220, 1544, 8, 489, 220, 972, 284, 220, 2495, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(36 + 27) + 18 = 78<｜Assistant｜><think>
"
(30 * 47) + 11 = 1420,False,"[128000, 128011, 7, 966, 353, 220, 2618, 8, 489, 220, 806, 284, 220, 10239, 15, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(30 * 47) + 11 = 1420<｜Assistant｜><think>
"
(4 * 22) - 31 = 57,True,"[128000, 128011, 7, 19, 353, 220, 1313, 8, 482, 220, 2148, 284, 220, 3226, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(4 * 22) - 31 = 57<｜Assistant｜><think>
"
(48 + 25) - 37 = 39,False,"[128000, 128011, 7, 2166, 489, 220, 914, 8, 482, 220, 1806, 284, 220, 2137, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(48 + 25) - 37 = 39<｜Assistant｜><think>
"
(22 * 29) - 42 = 593,False,"[128000, 128011, 7, 1313, 353, 220, 1682, 8, 482, 220, 2983, 284, 220, 22608, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(22 * 29) - 42 = 593<｜Assistant｜><think>
"
(37 + 12) - 19 = 25,False,"[128000, 128011, 7, 1806, 489, 220, 717, 8, 482, 220, 777, 284, 220, 914, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(37 + 12) - 19 = 25<｜Assistant｜><think>
"
(33 * 42) + 40 = 1431,False,"[128000, 128011, 7, 1644, 353, 220, 2983, 8, 489, 220, 1272, 284, 220, 10290, 16, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(33 * 42) + 40 = 1431<｜Assistant｜><think>
"
(28 * 1) + 23 = 51,True,"[128000, 128011, 7, 1591, 353, 220, 16, 8, 489, 220, 1419, 284, 220, 3971, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(28 * 1) + 23 = 51<｜Assistant｜><think>
"
(2 * 46) + 1 = 94,False,"[128000, 128011, 7, 17, 353, 220, 2790, 8, 489, 220, 16, 284, 220, 6281, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(2 * 46) + 1 = 94<｜Assistant｜><think>
"
(47 - 25) * 33 = 726,True,"[128000, 128011, 7, 2618, 482, 220, 914, 8, 353, 220, 1644, 284, 220, 24430, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(47 - 25) * 33 = 726<｜Assistant｜><think>
"
(37 * 50) * 31 = 57355,False,"[128000, 128011, 7, 1806, 353, 220, 1135, 8, 353, 220, 2148, 284, 220, 22529, 2131, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(37 * 50) * 31 = 57355<｜Assistant｜><think>
"
(29 + 9) + 40 = 73,False,"[128000, 128011, 7, 1682, 489, 220, 24, 8, 489, 220, 1272, 284, 220, 5958, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(29 + 9) + 40 = 73<｜Assistant｜><think>
"
(49 + 21) + 17 = 87,True,"[128000, 128011, 7, 2491, 489, 220, 1691, 8, 489, 220, 1114, 284, 220, 4044, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(49 + 21) + 17 = 87<｜Assistant｜><think>
"
(22 * 44) * 50 = 48400,True,"[128000, 128011, 7, 1313, 353, 220, 2096, 8, 353, 220, 1135, 284, 220, 20339, 410, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(22 * 44) * 50 = 48400<｜Assistant｜><think>
"
(26 - 46) - 44 = -61,False,"[128000, 128011, 7, 1627, 482, 220, 2790, 8, 482, 220, 2096, 284, 482, 5547, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(26 - 46) - 44 = -61<｜Assistant｜><think>
"
(43 * 16) / 4 = 177,False,"[128000, 128011, 7, 3391, 353, 220, 845, 8, 611, 220, 19, 284, 220, 11242, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(43 * 16) / 4 = 177<｜Assistant｜><think>
"
(43 - 40) * 22 = 66,True,"[128000, 128011, 7, 3391, 482, 220, 1272, 8, 353, 220, 1313, 284, 220, 2287, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(43 - 40) * 22 = 66<｜Assistant｜><think>
"
(13 + 17) / 3 = 6,False,"[128000, 128011, 7, 1032, 489, 220, 1114, 8, 611, 220, 18, 284, 220, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(13 + 17) / 3 = 6<｜Assistant｜><think>
"
(32 + 34) + 29 = 94,False,"[128000, 128011, 7, 843, 489, 220, 1958, 8, 489, 220, 1682, 284, 220, 6281, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(32 + 34) + 29 = 94<｜Assistant｜><think>
"
(15 - 44) + 2 = -28,False,"[128000, 128011, 7, 868, 482, 220, 2096, 8, 489, 220, 17, 284, 482, 1591, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(15 - 44) + 2 = -28<｜Assistant｜><think>
"
(27 + 3) + 44 = 79,False,"[128000, 128011, 7, 1544, 489, 220, 18, 8, 489, 220, 2096, 284, 220, 4643, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(27 + 3) + 44 = 79<｜Assistant｜><think>
"
(47 - 48) + 20 = 19,True,"[128000, 128011, 7, 2618, 482, 220, 2166, 8, 489, 220, 508, 284, 220, 777, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(47 - 48) + 20 = 19<｜Assistant｜><think>
"
(46 * 38) - 40 = 1708,True,"[128000, 128011, 7, 2790, 353, 220, 1987, 8, 482, 220, 1272, 284, 220, 8258, 23, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(46 * 38) - 40 = 1708<｜Assistant｜><think>
"
(7 - 31) - 42 = -66,True,"[128000, 128011, 7, 22, 482, 220, 2148, 8, 482, 220, 2983, 284, 482, 2287, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(7 - 31) - 42 = -66<｜Assistant｜><think>
"
(37 - 23) * 38 = 532,True,"[128000, 128011, 7, 1806, 482, 220, 1419, 8, 353, 220, 1987, 284, 220, 20711, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(37 - 23) * 38 = 532<｜Assistant｜><think>
"
(4 - 9) - 7 = -12,True,"[128000, 128011, 7, 19, 482, 220, 24, 8, 482, 220, 22, 284, 482, 717, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(4 - 9) - 7 = -12<｜Assistant｜><think>
"
(17 + 43) * 11 = 659,False,"[128000, 128011, 7, 1114, 489, 220, 3391, 8, 353, 220, 806, 284, 220, 25090, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(17 + 43) * 11 = 659<｜Assistant｜><think>
"
(11 + 22) * 36 = 1188,True,"[128000, 128011, 7, 806, 489, 220, 1313, 8, 353, 220, 1927, 284, 220, 8899, 23, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(11 + 22) * 36 = 1188<｜Assistant｜><think>
"
(50 + 21) - 20 = 56,False,"[128000, 128011, 7, 1135, 489, 220, 1691, 8, 482, 220, 508, 284, 220, 3487, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(50 + 21) - 20 = 56<｜Assistant｜><think>
"
(25 * 2) - 10 = 36,False,"[128000, 128011, 7, 914, 353, 220, 17, 8, 482, 220, 605, 284, 220, 1927, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(25 * 2) - 10 = 36<｜Assistant｜><think>
"
(12 * 21) + 14 = 261,False,"[128000, 128011, 7, 717, 353, 220, 1691, 8, 489, 220, 975, 284, 220, 15602, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(12 * 21) + 14 = 261<｜Assistant｜><think>
"
(5 * 32) + 18 = 178,True,"[128000, 128011, 7, 20, 353, 220, 843, 8, 489, 220, 972, 284, 220, 11256, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(5 * 32) + 18 = 178<｜Assistant｜><think>
"
(41 + 27) * 45 = 3060,True,"[128000, 128011, 7, 3174, 489, 220, 1544, 8, 353, 220, 1774, 284, 220, 12879, 15, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(41 + 27) * 45 = 3060<｜Assistant｜><think>
"
(50 - 27) - 16 = 2,False,"[128000, 128011, 7, 1135, 482, 220, 1544, 8, 482, 220, 845, 284, 220, 17, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(50 - 27) - 16 = 2<｜Assistant｜><think>
"
(14 + 15) * 12 = 352,False,"[128000, 128011, 7, 975, 489, 220, 868, 8, 353, 220, 717, 284, 220, 16482, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(14 + 15) * 12 = 352<｜Assistant｜><think>
"
(18 - 1) + 40 = 57,True,"[128000, 128011, 7, 972, 482, 220, 16, 8, 489, 220, 1272, 284, 220, 3226, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(18 - 1) + 40 = 57<｜Assistant｜><think>
"
(42 + 30) + 39 = 111,True,"[128000, 128011, 7, 2983, 489, 220, 966, 8, 489, 220, 2137, 284, 220, 5037, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(42 + 30) + 39 = 111<｜Assistant｜><think>
"
(25 * 46) + 14 = 1164,True,"[128000, 128011, 7, 914, 353, 220, 2790, 8, 489, 220, 975, 284, 220, 8027, 19, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(25 * 46) + 14 = 1164<｜Assistant｜><think>
"
(18 * 8) * 13 = 1872,True,"[128000, 128011, 7, 972, 353, 220, 23, 8, 353, 220, 1032, 284, 220, 9674, 17, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(18 * 8) * 13 = 1872<｜Assistant｜><think>
"
(46 - 8) - 43 = -5,True,"[128000, 128011, 7, 2790, 482, 220, 23, 8, 482, 220, 3391, 284, 482, 20, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(46 - 8) - 43 = -5<｜Assistant｜><think>
"
(46 * 50) / 4 = 575,True,"[128000, 128011, 7, 2790, 353, 220, 1135, 8, 611, 220, 19, 284, 220, 21228, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(46 * 50) / 4 = 575<｜Assistant｜><think>
"
(49 + 33) * 23 = 1886,True,"[128000, 128011, 7, 2491, 489, 220, 1644, 8, 353, 220, 1419, 284, 220, 9367, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(49 + 33) * 23 = 1886<｜Assistant｜><think>
"
(44 + 11) * 13 = 716,False,"[128000, 128011, 7, 2096, 489, 220, 806, 8, 353, 220, 1032, 284, 220, 23929, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(44 + 11) * 13 = 716<｜Assistant｜><think>
"
(17 - 42) - 31 = -56,True,"[128000, 128011, 7, 1114, 482, 220, 2983, 8, 482, 220, 2148, 284, 482, 3487, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(17 - 42) - 31 = -56<｜Assistant｜><think>
"
(30 * 47) + 11 = 1421,True,"[128000, 128011, 7, 966, 353, 220, 2618, 8, 489, 220, 806, 284, 220, 10239, 16, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(30 * 47) + 11 = 1421<｜Assistant｜><think>
"
(31 - 9) - 12 = 10,True,"[128000, 128011, 7, 2148, 482, 220, 24, 8, 482, 220, 717, 284, 220, 605, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(31 - 9) - 12 = 10<｜Assistant｜><think>
"
(27 * 6) + 47 = 209,True,"[128000, 128011, 7, 1544, 353, 220, 21, 8, 489, 220, 2618, 284, 220, 12652, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(27 * 6) + 47 = 209<｜Assistant｜><think>
"
(19 - 26) - 36 = -41,False,"[128000, 128011, 7, 777, 482, 220, 1627, 8, 482, 220, 1927, 284, 482, 3174, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(19 - 26) - 36 = -41<｜Assistant｜><think>
"
(12 + 12) * 37 = 887,False,"[128000, 128011, 7, 717, 489, 220, 717, 8, 353, 220, 1806, 284, 220, 26058, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(12 + 12) * 37 = 887<｜Assistant｜><think>
"
(4 - 26) + 45 = 28,False,"[128000, 128011, 7, 19, 482, 220, 1627, 8, 489, 220, 1774, 284, 220, 1591, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(4 - 26) + 45 = 28<｜Assistant｜><think>
"
(25 + 16) - 44 = -3,True,"[128000, 128011, 7, 914, 489, 220, 845, 8, 482, 220, 2096, 284, 482, 18, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(25 + 16) - 44 = -3<｜Assistant｜><think>
"
(8 - 1) * 34 = 238,True,"[128000, 128011, 7, 23, 482, 220, 16, 8, 353, 220, 1958, 284, 220, 13895, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(8 - 1) * 34 = 238<｜Assistant｜><think>
"
(3 * 39) * 32 = 3743,False,"[128000, 128011, 7, 18, 353, 220, 2137, 8, 353, 220, 843, 284, 220, 18265, 18, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(3 * 39) * 32 = 3743<｜Assistant｜><think>
"
(19 + 20) * 38 = 1478,False,"[128000, 128011, 7, 777, 489, 220, 508, 8, 353, 220, 1987, 284, 220, 10288, 23, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(19 + 20) * 38 = 1478<｜Assistant｜><think>
"
(11 - 1) * 1 = 14,False,"[128000, 128011, 7, 806, 482, 220, 16, 8, 353, 220, 16, 284, 220, 975, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(11 - 1) * 1 = 14<｜Assistant｜><think>
"
(8 + 14) + 29 = 51,True,"[128000, 128011, 7, 23, 489, 220, 975, 8, 489, 220, 1682, 284, 220, 3971, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(8 + 14) + 29 = 51<｜Assistant｜><think>
"
(13 + 17) / 3 = 10,True,"[128000, 128011, 7, 1032, 489, 220, 1114, 8, 611, 220, 18, 284, 220, 605, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(13 + 17) / 3 = 10<｜Assistant｜><think>
"
